InsCode,InstrumentID,LatinSymbol,LatinName,CompanyCode,Symbol,Name,CIsin,DEven,Flow,LSoc30,CGdSVal,CGrValCot,YMarNSC,CComVal,CSecVal,CSoSecVal,YVal
59126748623623056,IRR7RNAP0101,RNAX1,Naab Ind.-R,RNAP,غنابح,ح.روغن‌ نباتي‌ ناب,IRR7RNAP0101,20220910,4,روغن‌ نباتي‌ ناب,A,P1,NO,7,42 ,4214,404
59138839020879474,IRO1TEST0001,TEST1,Instrument test,TEST,تستی,نماد تستي,IRO1TEST0000,20171215,1,تست,A,G1,NO,1,98 ,9899,300
59142194115401696,IRO1LTOS0001,LTOS1,Lotos Investment,LTOS,لوتوس,تامين سرمايه لوتوس پارسيان,IRO1LTOS0006,20230819,1,تامين سرمايه لوتوس پارسيان,A,N2,NO,5,67 ,6719,300
59154677536779461,IRO1SRZJ0001,SRZJ1,New Shahreza,SRZJ,نشهرا,شهرضاي‌ جديد,IRO1SRZJ0009,20081126,1,شهرضاي‌ جديد,A,N4,NO,4,17 ,1711,300
59217041815333317,IRO1KRIR0001,KRIR1,Irka Part,KRIR,خکار,ايركا پارت صنعت,IRO1KRIR0008,20230819,1,ايركا پارت صنعت,A,N1,NO,1,34 ,3430,300
59235923797304333,IRR3RAPZ0101,RAPX1,Rahavard PHARMA-R,RAPZ,درهآورح,ح . دارويي ره آورد تامين,IRR3RAPZ0101,20220418,2,دارويي ره آورد تامين,A,1Z,NO,1,43 ,4399,403
59257772862341560,IRR1TMTO0101,TMTX1,Ashtad Motors-R,TMTO,تموتوح,ح . اشتاد موتورز,IRR1TMTO0106,20081126,1,اشتاد موتورز,A,N4,NO,4,29 ,2911,400
59266699437480384,IRO3ARFZ0001,ARFZ1,S*Arfa Steel Co.,ARFZ,ارفع,شركت آهن و فولاد ارفع,IRO3ARFZ0001,20230819,2,شركت آهن و فولاد ارفع,A,Z1,NO,3,27 ,2710,303
59288237226302898,IRX6X17T0006,X17T6,Index Group 17,IDXS,17-منسوجات6,17-منسوجات,IRX6X17T0009,20171212,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
59298826747161711,IRO3MSZ90031,MK091,Bank Maskan,MSKZ,تسه9003,امتيازتسهيلات مسكن خردادماه90,IRO3MSZ90031,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
59342912854668427,IRO7PEIZ0001,PEIZ1,Petro.Eqpt.Ind.,PEIZ,فنفت,صنايع تجهيزات نفت,IRO7PEIZ0002,20230819,4,صنايع تجهيزات نفت,A,P1,NO,7,27 ,2710,309
59399204564407321,IRO3Z0070001,Z0071,Azar Investment,Z007,سآذر,سرمايه گذاري آذر,IRO3Z0070004,20180721,2,سرمايه گذاري آذر,A,Z1,NO,5,56 ,5699,303
59430351461797798,IRR1LKGH0101,LKGX1,Ghadir Kh. L.-R,LKGH,ولغدرح,ح . ليزينگ‌خودروغدير,IRR1LKGH0100,20180904,1,ليزينگ‌خودروغدير,A,N1,NO,3,58 ,5891,400
59461185672081215,IRO3RAVZ0001,RAVZ1,Razavi Yeast,RAVZ,غمایه,شركت خميرمايه رضوي,IRO3RAVZ0001,20230819,2,شركت خميرمايه رضوي,A,Z1,NO,3,42 ,4241,303
59462881877083131,IRO1OS210001,OS211,Kermanshah Inv.,OS21,وسکرشا,س.سهام عدالت استان كرمانشاه,IRO1OS210009,20230819,1,س.سهام عدالت استان كرمانشاه,A,N2,NO,5,56 ,5699,300
59463449825542330,IRO3MSZ89111,MK051,Bank Maskan,MSKZ,تسه8911,امتياز تسهيلات مسكن بهمن ماه89,IRO3MSZ89116,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
59470107928175959,IRO7NITP0001,NITP1,Negin Iranian Tr.,NITP,گنگین,اقتصادي نگين گردشگري ايرانيان,IRO7NITP0009,20230819,4,اقتصادي نگين گردشگري ايرانيان,A,P1,NO,7,55 ,5510,309
59486059679335017,IRO1PETR0001,PETR1,Petro. Inv.,PETR,وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,IRO1PETR0005,20230819,1,سرمايه‌گذاري صنايع پتروشيمي‌,A,N1,NO,1,44 ,4499,300
59525964192678026,IRR1KVEH0101,KVEX1,Kaveh Company-R,KVEH,کاوهح,ح .فولاد كاوه جنوب كيش,IRR1KVEH0100,20200823,1,فولاد كاوه جنوب كيش,A,N2,NO,5,27 ,2710,400
59598228906194285,IRB3OL019971,OL0Q1,OmidLsg.Mush,OL01,امید99,مشارکت ليزينگ اميد9907,IRB3OL019972,20221212,2,مشاركت ليزينگ اميد9907,A,17,NO,4,69 ,6923,306
59598536122397373,IRT3SSNF0001,SSNF1,S.KhobreganNaftETF,SSNF,سخند,صندوق س.سپهرخبرگان نفت-د,IRT3SSNF0003,20230702,2,صندوق س.سپهرخبرگان نفت-د,A,1A,NO,4,68 ,6812,305
59607545337891226,IRO1PRKT0001,PRKT1,Behpardakht Mellat,PRKT,پرداخت,به پرداخت ملت,IRO1PRKT0007,20230819,1,به پرداخت ملت,A,N2,NO,5,72 ,7220,300
59612098290740355,IRO1ABAD0001,ABAD1,Abadgaran,ABAD,آباد,توريستي ورفاهي آبادگران ايران,IRO1ABAD0002,20230819,1,توريستي ورفاهي آبادگران ايران,A,N2,NO,5,55 ,5510,300
59618936359358279,IRO3PRSZ0001,PRSZ1,Pars Paper Ind.Grp,PRSZ,چپارس,گروه صنايع كاغذ پارس,IRO3PRSZ0009,20160209,2,گروه صنايع كاغذ پارس,A,Z1,NO,3,21 ,2101,303
59652306881376415,IRO1OS050001,OS051,Ilam Inv.,OS05,وسیلام,شركت س استان ايلام,IRO1OS050009,20230819,1,شركت س استان ايلام,A,N2,NO,5,56 ,5699,300
59735609117437896,IRR1BIME0101,BIMX1,Insurance Inv.-R,BIME,وبیمهح,ح . سرمايه‌ گذاري‌ صنعت‌ بيمه‌,IRR1BIME0101,20230709,1,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,A,61,NO,1,56 ,5699,400
59800986739603675,IRO7TSAP0001,TSAP1,Herbicides Prod,TSAP,شسم,توليد سموم‌ علف‌ كش,IRO7TSAP0002,20230819,4,توليد سموم‌ علف‌ كش‌,A,C1,NO,7,44 ,4421,309
59816244739292046,IRO6MSKZ0031,MZ301,Mortgage Right0003,MSKZ,تسه0003,امتيازتسهيلات مسكن خرداد1400,IRO6MSKZ0030,20230717,2,بانك مسكن,A,M1,NO,4,59 ,5910,307
59839275647597021,IRO7VOSP0001,VOSP1,Vosoogh Invest.,VOSP,وثوق,سرمايه گذاري وثوق امين,IRO7VOSP0002,20230819,4,سرمايه گذاري وثوق امين,A,P1,NO,7,56 ,5699,309
59840396165922212,IRB3EM0706C1,EM071,EMobinIJROMD280317,EM07,مبین061,اجاره اعتماد مبين اميد14061227,IRB3EM0706C2,20230607,2,اجاره اعتماد مبين اميد0612,A,17,NO,4,69 ,6910,306
59848307608894801,IRO7PBRP0001,PBRP1,Pars Broker,PBRP,گپارس,امور رفاهي كارگزاران پارس,IRO7PBRP0006,20230819,4,امور رفاهي كارگزاران پارس,A,P1,NO,7,55 ,5510,309
59866041653103343,IRO3BNOP0001,BNOP1,Novin Bime,BNOP,نوین,بيمه نوين,IRO3BNOP0005,20230819,2,بيمه نوين,A,1Z,NO,1,66 ,6611,303
59887423232292688,IRO7KMSP0001,KMSP1,Mashad Carton,KMSP,چکارم,كارتن‌ مشهد,IRO7KMSP0007,20230819,4,كارتن‌ مشهد-ورشكسته,A,L1,NO,7,21 ,2102,309
59887874326934221,IRR1DMOR0101,DMOX1,Dasht Morghab-R,DMOR,غدشتح,ح . دشت‌ مرغاب‌,IRR1DMOR0106,20171213,1,دشت‌ مرغاب‌,A,N2,NO,5,42 ,4213,400
59915902185156694,IRO1AZMA0001,AZMA1,Azmayesh,AZMA,لازما,آزمايش‌,IRO1AZMA0003,20100615,1,آزمايش‌,A,N2,NO,5,29 ,2930,300
59921975187856916,IRO1SHPZ0001,SHPZ1,W. Azar. Pegah,SHPZ,غشاذر,پگاه‌آذربايجان‌غربي‌,IRO1SHPZ0003,20230819,1,‌پگاه‌آذربايجان‌غربي‌,A,N1,NO,3,42 ,4220,300
59928676062949535,IRR3SKBZ0101,SKBX1,Banks Employees-R,SKBZ,سکابح,ح.س. بازنشستگي كاركنان بانك ها,IRR3SKBZ0104,20120815,2,س. بازنشستگي كاركنان بانك ها,A,Z1,NO,1,56 ,5699,403
59957747873181306,IRR1RSAP0101,RSAX1,Rayan Saipa-R,RSAP,ولساپاح,ح . ليزينگ رايان‌ سايپا,IRR1RSAP0102,20180821,1,ليزينگ رايان‌ سايپا,A,N1,NO,1,58 ,5891,400
59961449322636291,IRR7PESP0101,PESX1,Isfahan Pertr.,PESP,شصفهاح,ح. پتروشيمي اصفهان,IRR7PESP0104,20190908,4,پتروشيمي‌ اصفهان‌,A,C1,NO,7,44 ,4411,404
60001029237025200,IRB3PERZ9711,PERQ1,Persia MSH 180412,PERZ,پرشیا97,مشاركت نفت و گاز پرشيا970123,IRB3PERZ9714,20180721,2,مشاركت نفت و گاز پرشيا970123,A,Z1,NO,4,69 ,6923,306
60009239552750339,IRO6MELZ0091,TM411,Melli Mortgage2112,MELZ,تملی009,تسهيلات مسكن ب.ملي-آذر 1400,IRO6MELZ0092,20230702,2,تسهيلات مسكن بانك ملي ايران,A,M1,NO,4,59 ,5910,307
60021765857012878,IRO1GTOR0001,GTOR1,Torbate Jaam S.,GTOR,قجام,فرآوردههاي غذايي وقندتربت‌جام‌,IRO1GTOR0004,20120703,1,فرآوردههاي غذايي وقندتربت‌جام‌,A,N2,NO,5,38 ,3842,300
60033291068807352,IRO3Z0730001,Z0731,Iranian Catalyst,Z073,کاتالیست,گسترش كاتاليست ايرانيان,IRO3Z0730003,20210531,2,گسترش كاتاليست ايرانيان,A,Z1,NO,5,44 ,4499,303
60034623464276671,IRO7SEPP0001,SEPP1,Sepahan NAft,SEPP,شپاها,نفت سپاهان,IRO7SEPP0002,20140106,2,نفت سپاهان,A,C1,NO,7,23 ,2320,309
60061422939859083,IRO1BROJ0001,BROJ1,Boroujerd T.,BROJ,نبروج,نساجي‌ بروجرد,IRO1BROJ0001,20200905,1,نساجي‌ بروجرد,A,N2,NO,5,17 ,1711,300
60079434631497942,IRO7RZIP0001,RZIP1,Razi Insurance,RZIP,ورازی,بيمه رازي,IRO7RZIP0007,20230819,4,بيمه رازي,A,P1,NO,7,66 ,6603,309
60089454108095077,IRO7HAMP0001,HAMP1,Hamvatan Group,HAMP,بوطن,گروه هموطن,IRO7HAMP0002,20120711,2,گروه هموطن,A,P1,NO,7,46 ,4690,309
60094778616664092,IRR3SAIZ0101,SAIX1,Sepehr Saderat-R,SAIZ,وسپهرح,ح.سرمايه گذاري مالي سپهرصادرات,IRR3SAIZ0109,20230821,2,سرمايه گذاري گروه سپهرصادرات,A,16,NO,1,56 ,5699,403
60095061789823130,IRO1NBRS0001,NBRS1,TSE financial,NBRS,نبورس,نهادهاي مالي بورس اوراق بهادار,IRO1NBRS0001,20230408,1,نهادهاي مالي بورس اوراق بهادار,A,N1,NO,1,67 ,6711,300
60115610575552097,IRO6MELZ9811,TM151,Melli Mortgage1904,MELZ,تملی801,تسهيلات مسكن ب. ملي-فروردين98,IRO6MELZ9812,20230702,2,تسهيلات مسكن بانك ملي ايران,A,M1,NO,4,59 ,5910,307
60162288821230099,IRO3DIBZ0001,DIBZ1,Damavand Inv. Bank,DIBZ,تماوند,تامين سرمايه دماوند,IRO3DIBZ0003,20230819,2,تامين سرمايه دماوند,A,Z1,NO,3,67 ,6719,303
60175269368801763,IRR1ARND0101,ARNX1,Arvandan Sh. B.-R,ARND,خارونح,ح . كشتي‌سازي‌اروندان‌,IRR1ARND0101,20081126,1,كشتي‌سازي‌اروندان‌,A,N4,NO,4,35 ,3511,400
60181910460898291,IRB3GLKZ94C1,GLKQ1,Golkozan 20%,GLKZ,صگلوکز,مرابحه گلوكزان سه ماهه 20 درصد,IRB3GLKZ94C4,20140721,2,مرابحه گلوكزان سه ماهه 20 درصد,A,Z1,NO,4,69 ,6911,306
60247433951600827,IRO3PNLZ0001,PNLZ1,Lavan Oil Ref.,PNLZ,شاوان,پالايش نفت لاوان,IRO3PNLZ0000,20230819,2,پالايش نفت لاوان,A,Z1,NO,3,23 ,2320,303
60276690980289841,IRR7TKDP0101,TKDX1,Takado-R,TKDP,وکادوح,ح. تكادو,IRR7TKDP0109,20230716,4,تكادو,A,P1,NO,7,56 ,5699,404
60289595205403229,IRO7HIRP0001,HIRP1,Hirmand Investment,HIRP,بهیر,س. توسعه تجارت هيرمند,IRO7HIRP0009,20230819,4,بين المللي س. ت. تجارت هيرمند,A,P1,NO,7,56 ,5699,309
60291277831730027,IRR3KAHZ0101,KAHX1,KahnoojMahtabPow-R,KAHZ,بکهنوجح,ح . توليد برق ماهتاب كهنوج,IRR3KAHZ0108,20200406,2,توليد برق ماهتاب كهنوج,A,Z1,NO,3,40 ,4010,403
60296871243851602,IRO3ZF050001,ZF051,Shafarood,ZF05,جنگل شفارود,سهامي جنگل شفارود,IRO3ZF050009,20180721,2,سهامي جنگل شفارود,A,Z1,NO,5,02 ,0210,303
60326793235703126,IRB3SA0800C1,SA8Q1,ArvandML.MNF220313,SA08,اروند08,منفعت صبا اروند ملت 14001222,IRB3SA0800C8,20221212,2,منفعت صبا اروند ملت 14001222,A,17,NO,4,69 ,6947,306
60350996279289099,IRO1KVEH0001,KVEH1,Kaveh Company,KVEH,کاوه,فولاد كاوه جنوب كيش,IRO1KVEH0008,20230819,1,فولاد كاوه جنوب كيش,A,N2,NO,5,27 ,2710,300
60401053338776782,IRO1COPI0001,COPI1,Iran Compressor,COPI,تکمان,كمپرسورسازي‌ ايران‌,IRO1COPI0003,20081126,1,كمپرسورسازي‌ ايران‌,A,N4,NO,4,29 ,2930,300
60451823714332895,IRO1DALZ0001,DALZ1,Alborz Darou,DALZ,دالبر,البرزدارو,IRO1DALZ0001,20230819,1,البرزدارو,A,N1,NO,1,43 ,4323,300
60523145697836739,IRO1BORS0001,BORS1,S*TehranStockExch.,BORS,بورس,بورس اوراق بهادار تهران,IRO1BORS0000,20230819,1,بورس اوراق بهادار تهران,A,N1,NO,1,67 ,6711,300
60547219224791830,IRB4SG5100A1,G51Q1,SOV.GMR51.SP220115,SG51,اراد51,مرابحه عام دولت5-ش.خ 0010,IRB4SG5100A7,20221212,2,مرابحه عام دولت5-شرايط خاص0010,A,17,NO,4,69 ,6945,706
60550726993072211,IRR7IPTP0101,IPTX1,Ir.Inv.Petr.-R,IPTP,پترولح,ح.گروه پتروشيمي س. ايرانيان,IRR7IPTP0109,20140427,4,گروه پتروشيمي س. ايرانيان,A,P1,NO,7,44 ,4499,404
60599922282667900,IRB3RYNZ98C1,RYNQ1,Rayan Sipa 22%,RYNZ,رایان,مشاركت رايان سايپا 3 ماهه 22%,IRB3RYNZ98C9,20221212,2,مشاركت رايان سايپا 3 ماهه 22%,A,17,NO,4,69 ,6923,306
60610861509165508,IRO1KSHJ0001,KSHJ1,S*IRI Marine Co.,KSHJ,حکشتی,كشتيراني جمهوري اسلامي ايران,IRO1KSHJ0008,20230819,1,كشتيراني جمهوري اسلامي ايران,A,N2,NO,5,60 ,6003,300
60633055620418060,IRO7FLTP0001,FLTP1,Iranian Falat,FLTP,فلات,گروه صنايع معادن فلات ايرانيان,IRO7FLTP0004,20230819,4,گروه صنايع معادن فلات ايرانيان,A,P1,NO,7,56 ,5699,309
60636254726285741,IRO7BRSP0001,BRSP1,Tehran Stock Ex,BRSP,بورس,بورس اوراق بهادار تهران,IRO7BRSP0003,20160731,2,بورس اوراق بهادار تهران,A,P1,NO,7,67 ,6712,309
60654872678917533,IRO1SGEN0001,SGEN1,Qayen Cement,SGEN,سقاین,سيمان‌ قائن‌,IRO1SGEN0001,20230819,1,سيمان‌ قائن‌,A,N2,NO,5,53 ,5394,300
60703324936833468,IRB3RYTZ96A1,RYTQ1,Ejareh Raytel,RYTZ,صایتل,اجاره رايتل ماهانه 20 درصد,IRB3RYTZ96A4,20170304,2,اجاره رايتل ماهانه 20 درصد,A,Z1,NO,4,69 ,6910,306
60766200291064340,IRR7SHOP0101,SHOX1,Shomal Invest.-R,SHOP,وشمالح,ح.س. چشم انداز توسعه شمال,IRR7SHOP0102,20230206,4,س. چشم انداز توسعه شمال,A,P1,NO,7,56 ,5699,404
60767592882123239,IRO3MSZ91051,MK231,Bank Maskan,MSKZ,تسه9105,امتياز تسهيلات مسكن مردادماه91,IRO3MSZ91054,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
60783654574662426,IRO7IADP0001,IADP1,Iran Arts DEV.GRP,IADP,وهنر,گروه توسعه هنر ايران,IRO7IADP0002,20230819,4,گروه توسعه هنر ايران,A,P1,NO,7,90 ,9000,309
60797910768542050,IRO3ZF760001,ZF761,Dez Powerhouse,ZF76,نیروگاه دز,بهره برداري نيروگاه دز,IRO3ZF760003,20180721,2,بهره برداري نيروگاه دز,A,Z1,NO,5,40 ,4010,303
60815618436835490,IRO3Z0270001,Z0271,Fanava Card,Z027,فناوا کارت,فن آوا  كارت,IRO3Z0270000,20180721,2,فن آوا كارت,A,Z1,NO,5,72 ,7220,303
60847854898533511,IRR7KHEP0101,KHEX1,Yazd Steel CO.-R,KHEP,خفولاح,ح . خدمات فني فولاد يزد,IRR7KHEP0102,20230717,4,خدمات فني فولاد يزد,A,P1,NO,7,74 ,7490,404
60877313887116284,IRR1BRNG0101,BRNX1,Iran Bearing-R,BRNG,ترینگح,ح . بولبرينگ‌ ايران‌,IRR1BRNG0107,20081126,1,بولبرينگ‌ ايران,A,N4,NO,4,29 ,2913,400
60887982279284651,IRO3MSJZ0001,MSJZ1,Maskan Jonoob,MSJZ,ثجنوب,سرمايه گذاري مسكن جنوب,IRO3MSJZ0002,20230819,2,سرمايه گذاري مسكن جنوب,A,Z1,NO,3,70 ,7010,303
60921326452225982,IRO7APAP0001,APAP1,Apadana seram,APAP,کپانا,آپادانا سرام	,IRO7APAP0006,20120918,2,آپادانا سرام,A,P1,NO,7,49 ,4993,309
60922405920742986,IRB3W0350281,W0351,PCC Saman20231121,W035,گام020856,گواهي اعتبار مولد سامان0208,IRB3W0350283,20230607,2,گواهي اعتبار مولد سامان0208,A,17,NO,4,69 ,6922,306
60938976068667707,IRO1FROZ0001,FROZ1,Firouza,FROZ,تفیرو,فيروزا,IRO1FROZ0007,20131209,1,فيروزا,A,N2,NO,5,29 ,2915,300
60943982687501009,IRR7POMP0101,POMX1,Pars Pomp Co.-R,POMP,تپمپسح,ح.توليدي پمپ پارس (سهامي عام),IRR7POMP0108,20180721,4,توليدي پمپ پارس (سهامي عام),A,P1,NO,7,29 ,2912,404
60968111020776674,IRO1KFJR0001,KFJR1,IRI Marine Co.,KFJR,حفجر,كشتيراني والفجر,IRO1KFJR0001,20111012,1,كشتيراني والفجر,A,N1,NO,3,61 ,6110,300
60978516449331479,IRB4SF820251,S82Q1,SOV.MNF82SP230727,SF82,افاد82,منفعت دولت8-ش.خاص لوتوس0205,IRB4SF820257,20230607,2,منفعت دولت8-شرايط خاص لوتوس,A,17,NO,4,69 ,6946,706
60996885848125094,IRO3MAJZ0001,MAJZ1,South Alum.,MAJZ,آلومینیوم جنوب,مجتمع آلومينيوم جنوب,IRO3MAJZ0002,20120505,2,مجتمع آلومينيوم جنوب,A,Z1,NO,5,27 ,2720,303
61024703979802025,IRB3TB710151,TB711,TreasuryBill220803,TB71,اخزا817,اسنادخزانه-م17بودجه98-010512,IRB3TB710155,20220906,2,اسنادخزانه اسلامي-م17بودجه1398,A,I1,NO,4,69 ,6940,306
61062392807810466,IRO6MSKZ9771,MK971,Mortgage Right9707,MSKZ,تسه9707,امتياز تسهيلات مسكن مهر97,IRO6MSKZ9775,20210630,2,بانك مسكن,A,17,NO,4,59 ,5910,307
61085772216153547,IRO7ITIP0001,ITIP1,Isfahan Tile Ind.,ITIP,کاصفا,صنايع كاشي اصفهان,IRO7ITIP0006,20230819,4,صنايع كاشي اصفهان,A,L1,NO,7,49 ,4993,309
61097581779805755,IRB3TR070341,TR071,TreasuryBill240715,TR07,اخزا012,اسناد خزانه-م12بودجه00-030425,IRB3TR070347,20221023,2,اسنادخزانه اسلامي-م12بودجه1400,A,I1,NO,4,69 ,6940,306
61102694810476197,IRO1BMPS0001,BMPS1,Pars Int. Mfg.,BMPS,شپارس,بين‌ المللي‌ محصولات‌  پارس‌,IRO1BMPS0004,20230819,1,بين‌ المللي‌ محصولات‌  پارس‌,A,N2,NO,5,44 ,4424,300
61123415570859859,IRB3MA050571,MA5Q1,Mehr NOV.IJR261022,MA05,مهان04,اجاره مهرآيندگان نوين0507,IRB3MA050576,20230607,2,اجاره مهرآيندگان نوين0507,A,17,NO,4,69 ,6910,306
61128882423587976,IRB3W0290241,W0291,PCC Taavon20230722,W029,گام020422,گواهي اعتبارمولد ت.تعاون020431,IRB3W0290240,20230607,2,گواهي اعتبارمولد ت.تعاون020431,A,17,NO,4,69 ,6922,306
61129444668227241,IRR7FANP0101,FANX1,FanAva Co - R,FANP,فن آواح,ح.گروه فن آوا,IRR7FANP0105,20221217,4,گروه فن آوا,A,16,NO,7,72 ,7200,404
61145626707534466,IRB3MN0105C1,MN011,Makran MRB270315,MN01,مکران05,مرابحه نيروي آب مكران 14051224,IRB3MN0105C8,20230607,2,آب نيروي مكران چابهار0512,A,17,NO,4,69 ,6911,306
61170189647376533,IRB3TB680131,TB681,TreasuryBill220608,TB68,اخزا814,اسنادخزانه-م14بودجه98-010318,IRB3TB680135,20220906,2,اسنادخزانه اسلامي-م14بودجه1398,A,I1,NO,4,69 ,6940,306
61247168213690670,IRX6X65T0006,X65T6,Index Group 65,IDXS,65-مالی6,65-مالي,IRX6X65T0000,20171212,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
61265100181977543,IRT1MANI0001,MANI1,Mani ETF,MANI,مانی,صندوق س. با درآمد ثابت ماني,IRT1MANI0008,20230227,1,صندوق س. با درآمد ثابت ماني,A,H1,NO,4,68 ,6812,305
61276682443262105,IRO1SDID0001,SDID1,Sadid Group,SDID,وسدید,گروه‌صنعتي‌سديد(هلدينگ‌,IRO1SDID0002,20140817,1,گروه‌صنعتي‌سديد(هلدينگ‌,A,N2,NO,5,27 ,2799,300
61298636307861167,IRO7SEIP0001,SEIP1,S.Electric.IND,SEIP,وبرق,س.کارکنان صنعت برق زنجان وقزوي,IRO7SEIP0001,20230819,4,س.كاركنان صنعت برق زنجان وقزوي,A,P1,NO,7,56 ,5699,309
61307421808829831,IRB3OMLZ97A1,OMLQ1,MASHHAD Lotos,OMLZ,مشهد973,شهرداري مشهد1394-لوتوس پارسيان,IRB3OMLZ97A1,20221212,2,شهرداري مشهد1394-لوتوس پارسيان,A,17,NO,4,69 ,6921,306
61332057061846617,IRO1DABO0001,DABO1,Abouraihan P.,DABO,دابور,داروسازي‌ ابوريحان‌,IRO1DABO0006,20230819,1,داروسازي‌ ابوريحان‌,A,N2,NO,5,43 ,4323,300
61355897526163116,IRO6MSKZ97C1,MZ031,Mortgage Right9712,MSKZ,تسه9712,امتياز تسهيلات مسكن اسفند97,IRO6MSKZ97C8,20210630,2,بانك مسكن,A,17,NO,4,59 ,5910,307
61399677811943715,IRR1ATDM0101,ATDX1,Atye Damavand-R,ATDM,واتیح,ح . سرمايه‌ گذاري‌آتيه‌ دماوند,IRR1ATDM0100,20191014,1,سرمايه‌ گذاري‌ آتيه‌ دماوند,A,N1,NO,3,56 ,5699,400
61424048886782950,IRO3Z0330001,Z0331,Kermanshah Oil Ref,Z033,شرمان,پالايش نفت كرمانشاه,IRO3Z0330002,20180721,2,پالايش نفت كرمانشاه,A,Z1,NO,5,23 ,2320,303
61436127547874135,IRO1PRMT0001,PRMT1,Permit,PRMT,سپرمی,پرميت,IRO1PRMT0005,20111112,1,پرميت‌,A,N2,NO,5,54 ,5495,300
61469668095573716,IRO1LKAR0001,LKAR1,Kar Af. Leasing,LKAR,ولکار,ليزينگ كارآفرين,IRO1LKAR0002,20230819,1,ليزينگ كارآفرين,A,N2,NO,5,58 ,5891,300
61502298021562350,IRO7BISP0001,BISP1,Bisotoon,BISP,بیستون,پتروشيمي بيستون,IRO7BISP0004,20120116,2,پتروشيمي بيستون,A,P1,NO,7,44 ,4411,309
61506294208022391,IRO1SPPE0001,SPPE1,I. Pegah Dairy,SPPE,غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,IRO1SPPE0008,20230819,1,شيرپاستوريزه‌پگاه‌اصفهان‌,A,N1,NO,3,42 ,4220,300
61506473958237003,IRO6MELZ9771,TM091,Melli Mortgage1810,MELZ,تملی707,تسهيلات مسكن ب. ملي-مهر97,IRO6MELZ9770,20230702,2,تسهيلات مسكن بانك ملي ايران,A,M1,NO,4,59 ,5910,307
